true_label,true_domain,pred_label,pred_confidence,pred_domain,domain_conf,correct,top3_correct,top5_correct,domain_correct,fuzzy_matches,method,sector,category
Insurance Services,Unknown,Insurance Services,0.9529228806495667,Financial Services,0.0,True,True,True,False,1,ensemble,Services,"Insurance - Agents, Carriers & Brokers"
Insurance Services,Unknown,Insurance Services,1.0,Financial Services,0.0,True,True,True,False,5,ensemble,Services,"Insurance - Agents, Carriers & Brokers"
Insurance Services,Unknown,Insurance Services,0.9529228806495667,Financial Services,0.0,True,True,True,False,1,ensemble,Services,"Insurance - Agents, Carriers & Brokers"
Insurance Services,Unknown,Insurance Services,1.0,Financial Services,0.0,True,True,True,False,5,ensemble,Services,"Insurance - Agents, Carriers & Brokers"
Insurance Services,Unknown,Insurance Services,1.0,Financial Services,0.0,True,True,True,False,5,ensemble,Services,"Insurance - Agents, Carriers & Brokers"
Insurance Services,Unknown,Insurance Services,0.9114771485328674,Financial Services,0.0,True,True,True,False,1,ensemble,Services,"Insurance - Agents, Carriers & Brokers"
Insurance Services,Unknown,Insurance Services,1.0,Financial Services,0.0,True,True,True,False,5,ensemble,Services,"Insurance - Agents, Carriers & Brokers"
Insurance Services,Unknown,Insurance Services,1.0,Financial Services,0.0,True,True,True,False,5,ensemble,Services,"Insurance - Agents, Carriers & Brokers"
Content Creation Services,Unknown,Textile Manufacturing Services,0.6506260514259339,Manufacturing & Production,0.0,False,False,False,False,0,ensemble,Manufacturing,Paper & Cardboard Products
Content Creation Services,Unknown,Textile Manufacturing Services,0.6506260514259339,Manufacturing & Production,0.0,False,False,False,False,0,ensemble,Manufacturing,Fabric-Based Home Goods
Content Creation Services,Unknown,Financial Services,0.5942937135696411,Professional Services,0.0,False,True,True,False,5,ensemble,Services,Loans & Financing
Content Creation Services,Unknown,Financial Services,0.5942937135696411,Professional Services,0.0,False,True,True,False,5,ensemble,Services,Loans & Financing
HVAC Installation and Service,Unknown,Commercial Electrical Services,0.3933546543121338,Manufacturing & Production,0.0,False,False,False,False,5,ensemble,Wholesale,Industrial Air Solutions
HVAC Installation and Service,Unknown,HVAC Installation and Service,0.542760705947876,Professional Services,0.0,True,True,True,False,5,ensemble,Wholesale,Industrial Air Solutions
Well Drilling Services,Unknown,Textile Manufacturing Services,0.6506260514259339,Manufacturing & Production,0.0,False,False,False,False,0,ensemble,Manufacturing,Oil & Gas - Extraction & Distribution
Bakery Production Services,Unknown,Food Processing Services,0.659381628036499,Manufacturing & Production,0.0,False,False,False,False,5,ensemble,Manufacturing,Fruit & Vegetable - Markets & Stores
Non-Structural Steel Fabrication,Unknown,Industrial Machinery Installation,0.38839956820011134,Manufacturing & Production,0.0,False,False,False,False,5,ensemble,Manufacturing,Electric Supplies & Power Generation
Meat Processing Services,Unknown,Meat Processing Services,0.8609766960144043,Manufacturing & Production,0.0,True,True,True,False,1,ensemble,Wholesale,Meat Production & Processing
Catering Services,Unknown,Textile Manufacturing Services,0.6506260514259339,Manufacturing & Production,0.0,False,False,False,False,0,ensemble,Services,Coffee & Tea Shops
Website Development Services,Unknown,Website Development Services,0.8172940611839294,Software & Technology,0.0,True,True,True,False,0,ensemble,Education,Educational Consultants
Website Development Services,Unknown,Website Development Services,1.0,Software & Technology,0.0,True,True,True,False,5,ensemble,Services,Garbage Collection & Waste Disposal
Rope Production Services,Unknown,Textile Manufacturing Services,0.6506260514259339,Manufacturing & Production,0.0,False,False,False,False,0,ensemble,Manufacturing,Fabric-Based Home Goods
Non-Alcoholic Beverage Manufacturing,Unknown,Textile Manufacturing Services,0.6506260514259339,Manufacturing & Production,0.0,False,False,False,False,0,ensemble,Manufacturing,Beverages & Refreshments
Advertising Services,Unknown,Content Creation Services,1.0,Professional Services,0.0,False,False,True,False,5,ensemble,Manufacturing,Farms & Agriculture Production
Travel Services,Unknown,Financial Services,0.317020446062088,Professional Services,0.0,False,False,False,False,5,ensemble,Services,"Buses, Shuttles & Local Transit"
Pipeline Construction Services,Unknown,Textile Manufacturing Services,0.6506260514259339,Manufacturing & Production,0.0,False,False,False,False,0,ensemble,,
Multi-Family Construction Services,Unknown,Commercial Construction Services,0.44833815693855283,Construction & Real Estate,0.0,False,False,False,False,5,ensemble,Services,Roofing Contractors
Cosmetic Manufacturing,Unknown,Cosmetic Manufacturing,0.7577448374695248,Manufacturing & Production,0.0,True,True,True,False,1,ensemble,Wholesale,CBD and Medical Marijuana
Compliance Services,Unknown,Compliance Services,0.5817660450935364,Professional Services,0.0,True,True,True,False,5,ensemble,Government,"Executive, Legislative & Government Institutions"
Compliance Services,Unknown,Environmental Consulting,0.5845699369907379,Professional Services,0.0,False,True,True,False,5,ensemble,Government,"Executive, Legislative & Government Institutions"
Commercial Electrical Services,Unknown,Residential Electrical Services,0.8103294372558594,Professional Services,0.0,False,True,True,False,5,ensemble,Services,Electrical & Wiring Contractors
Cable Installation Services,Unknown,Commercial Construction Services,0.44522690773010254,Professional Services,0.0,False,False,False,False,5,ensemble,Services,Construction Services
Sand and Gravel Mining,Unknown,Sand and Gravel Mining,0.5797077775001526,Other Services,0.0,True,True,True,False,5,ensemble,Manufacturing,"Minerals, Earths & Ores"
Sand and Gravel Mining,Unknown,Sand and Gravel Mining,0.9116916060447693,Other Services,0.0,True,True,True,False,1,ensemble,Manufacturing,"Minerals, Earths & Ores"
Sand and Gravel Mining,Unknown,Sand and Gravel Mining,0.7307046194871267,Other Services,0.0,True,True,True,False,0,ensemble,Manufacturing,"Minerals, Earths & Ores"
Sand and Gravel Mining,Unknown,Sand and Gravel Mining,0.5874001145362854,Other Services,0.0,True,True,True,False,5,ensemble,Manufacturing,"Minerals, Earths & Ores"
Sand and Gravel Mining,Unknown,Sand and Gravel Mining,0.9700084328651428,Other Services,0.0,True,True,True,False,4,ensemble,Manufacturing,"Minerals, Earths & Ores"
Sand and Gravel Mining,Unknown,Sand and Gravel Mining,0.5874001145362854,Other Services,0.0,True,True,True,False,5,ensemble,Manufacturing,"Minerals, Earths & Ores"
Sand and Gravel Mining,Unknown,Sand and Gravel Mining,1.0,Other Services,0.0,True,True,True,False,2,ensemble,Manufacturing,"Minerals, Earths & Ores"
Sand and Gravel Mining,Unknown,Sand and Gravel Mining,0.5847341775894165,Other Services,0.0,True,True,True,False,5,ensemble,Manufacturing,"Minerals, Earths & Ores"
Sand and Gravel Mining,Unknown,Sand and Gravel Mining,0.9116916060447693,Other Services,0.0,True,True,True,False,1,ensemble,Manufacturing,"Minerals, Earths & Ores"
Sand and Gravel Mining,Unknown,Sand and Gravel Mining,0.5881697297096252,Other Services,0.0,True,True,True,False,5,ensemble,Manufacturing,"Minerals, Earths & Ores"
Sand and Gravel Mining,Unknown,Sand and Gravel Mining,0.9700084328651428,Other Services,0.0,True,True,True,False,4,ensemble,Manufacturing,"Minerals, Earths & Ores"
Testing and Inspection Services,Unknown,Testing and Inspection Services,0.6480799317359924,Professional Services,0.0,True,True,True,False,5,ensemble,Wholesale,Watches & Jewelry Stores
Testing and Inspection Services,Unknown,Testing and Inspection Services,0.5107916593551636,Professional Services,0.0,True,True,True,False,5,ensemble,Manufacturing,Dental Laboratory
Testing and Inspection Services,Unknown,Laboratory Services,0.7818390727043152,Professional Services,0.0,False,True,True,False,5,ensemble,Services,Other Engineering Services
Boiler Installation Services,Unknown,Boiler Installation Services,0.5670322954654693,Professional Services,0.0,True,True,True,False,5,ensemble,Manufacturing,Industrial Air Solutions
Fitness Coaching,Unknown,Fitness Coaching,0.5937018752098083,Healthcare & Medical,0.0,True,True,True,False,5,ensemble,Education,Music Schools & Instructors
Management Consulting,Unknown,Business Development Services,0.9854312539100647,Software & Technology,0.0,False,False,False,False,5,ensemble,Wholesale,Furniture Stores
Swimming Pool Maintenance Services,Unknown,Swimming Pool Maintenance Services,0.509912446141243,Professional Services,0.0,True,True,True,False,5,ensemble,Government,"Executive, Legislative & Government Institutions"
Data Analysis Services,Unknown,Data Analysis Services,1.0,Professional Services,0.0,True,True,True,False,5,ensemble,Services,Livestock & Animal Raising
Data Analysis Services,Unknown,Data Analysis Services,1.0,Professional Services,0.0,True,True,True,False,5,ensemble,Government,"Executive, Legislative & Government Institutions"
Data Analysis Services,Unknown,Laboratory Services,0.3628296037515004,Professional Services,0.0,False,False,False,False,5,ensemble,Services,Biotechnology
Public Relations Services,Unknown,Public Relations Services,0.5000488758087158,Professional Services,0.0,True,True,True,False,5,ensemble,Government,"Executive, Legislative & Government Institutions"
Accessory Manufacturing,Unknown,Accessory Manufacturing,0.5806665778160095,Manufacturing & Production,0.0,True,True,True,False,5,ensemble,Manufacturing,Fabric-Based Home Goods
Accessory Manufacturing,Unknown,Food Processing Services,0.5729811251163482,Manufacturing & Production,0.0,False,False,False,False,5,ensemble,Manufacturing,Livestock & Animal Raising
Accessory Manufacturing,Unknown,Plastic Manufacturing,0.5928585290908813,Manufacturing & Production,0.0,False,False,False,False,5,ensemble,Manufacturing,Fabric-Based Home Goods
Apparel Manufacturing,Unknown,Environmental Consulting,0.36078783869743347,Professional Services,0.0,False,False,False,False,2,ensemble,Non Profit,Animal Shelters
Fundraising Services,Unknown,Fundraising Services,0.8073460459709167,Professional Services,0.0,True,True,True,False,5,ensemble,Non Profit,Social Services & NGOs
Fundraising Services,Unknown,Fundraising Services,0.8073537945747375,Professional Services,0.0,True,True,True,False,5,ensemble,Non Profit,Social Services & NGOs
Fundraising Services,Unknown,Fundraising Services,0.8073460459709167,Professional Services,0.0,True,True,True,False,5,ensemble,Non Profit,Social Services & NGOs
Fundraising Services,Unknown,Fundraising Services,0.9143344163894653,Professional Services,0.0,True,True,True,False,2,ensemble,Non Profit,Social Services & NGOs
Veterinary Services,Unknown,Veterinary Services,0.8096849322319031,Healthcare & Medical,0.0,True,True,True,False,1,ensemble,Non Profit,Animal Shelters
Building Cleaning Services,Unknown,Painting Services,0.5907951056957245,Professional Services,0.0,False,False,False,False,5,ensemble,Retail,Hardware Stores
Building Cleaning Services,Unknown,Building Cleaning Services,1.0,Construction & Real Estate,0.0,True,True,True,False,5,ensemble,Services,Office & Industrial Cleaning
Software Manufacturing,Unknown,Software Manufacturing,0.7783960123856861,Software & Technology,0.0,True,True,True,False,0,ensemble,Retail,Device Manufacturing
Arts Services,Unknown,Arts Services,1.0,Professional Services,0.0,True,True,True,False,5,ensemble,Non Profit,Social Services & NGOs
Painting Services,Unknown,Arts Services,0.4537495970726013,Professional Services,0.0,False,False,True,False,1,ensemble,Retail,Art Galleries
Cabinetry Manufacturing,Unknown,Cabinetry Manufacturing,0.8377265334129333,Manufacturing & Production,0.0,True,True,True,False,0,ensemble,Retail,Cabinet Makers
Waste Management Services,Unknown,Compliance Services,0.31498090028762815,Professional Services,0.0,False,False,False,False,5,ensemble,Services,Garbage Collection & Waste Disposal
Low-Rise Foundation Construction,Unknown,Residential Driveway Construction,0.9870766997337341,Construction & Real Estate,0.0,False,True,True,False,5,ensemble,Services,Concrete Work
Gas Installation Services,Unknown,Gas Installation Services,0.9814252853393555,Professional Services,0.0,True,True,True,False,5,ensemble,Wholesale,Oil & Gas - Extraction & Distribution
Gas Installation Services,Unknown,Gas Installation Services,1.0,Professional Services,0.0,True,True,True,False,5,ensemble,Wholesale,Oil & Gas - Extraction & Distribution
Gas Manufacturing Services,Unknown,Gas Manufacturing Services,0.5900723695755005,Manufacturing & Production,0.0,True,True,True,False,5,ensemble,Wholesale,Renewable energy companies
Animal Feed Manufacturing,Unknown,Animal Feed Manufacturing,0.8347116112709045,Manufacturing & Production,0.0,True,True,True,False,0,ensemble,Manufacturing,Farms & Agriculture Production
Business Development Services,Unknown,Business Development Services,0.9770227074623108,Software & Technology,0.0,True,True,True,False,5,ensemble,Government,"Executive, Legislative & Government Institutions"
Strategic Planning Services,Unknown,Strategic Planning Services,0.8353151679039001,Professional Services,0.0,True,True,True,False,5,ensemble,Government,"Executive, Legislative & Government Institutions"
Market Research Services,Unknown,Testing and Inspection Services,0.6714780926704407,Professional Services,0.0,False,False,False,False,5,ensemble,Services,Market Research & Opinion Polling
Market Research Services,Unknown,Market Research Services,1.0,Retail & Commerce,0.0,True,True,True,False,5,ensemble,Manufacturing,Fruit & Vegetable - Markets & Stores
Pet Food Manufacturing,Unknown,Pet Food Manufacturing,0.9898517727851868,Manufacturing & Production,0.0,True,True,True,False,5,ensemble,Manufacturing,Livestock & Animal Raising
Fishing and Hunting Services,Unknown,Fishing and Hunting Services,1.0,Professional Services,0.0,True,True,True,False,5,ensemble,Manufacturing,"Minerals, Earths & Ores"
Paper Production Services,Unknown,Paper Production Services,0.826793909072876,Manufacturing & Production,0.0,True,True,True,False,5,ensemble,Wholesale,Paper & Cardboard Products
Paper Production Services,Unknown,Paper Production Services,0.8230383396148682,Manufacturing & Production,0.0,True,True,True,False,0,ensemble,Manufacturing,Paper & Cardboard Products
Printing Services,Unknown,Printing Services,1.0,Professional Services,0.0,True,True,True,False,5,ensemble,Wholesale,Paper & Cardboard Products
Tent Manufacturing Services,Unknown,Tent Manufacturing Services,1.0,Manufacturing & Production,0.0,True,True,True,False,5,ensemble,Manufacturing,Furniture Stores
Landscaping Services,Unknown,Textile Manufacturing Services,0.25210066735744474,Manufacturing & Production,0.0,False,False,False,False,5,ensemble,Services,Landscaping & Lawn Services
Excavation Services,Unknown,Waterproofing Services,0.5162445386250814,Professional Services,0.0,False,False,True,False,5,ensemble,Services,"Excavation, Bulldozing & Demolition"
Tank Installation Services,Unknown,Tank Installation Services,0.6458585262298584,Professional Services,0.0,True,True,True,False,5,ensemble,Manufacturing,Metal Storage Tanks
Canning Services,Unknown,Canning Services,0.8291636109352112,Professional Services,0.0,True,True,True,False,2,ensemble,Manufacturing,Fruit & Vegetable - Markets & Stores
Mobile Home Construction Services,Unknown,Mobile Home Construction Services,0.3646140083670617,Manufacturing & Production,0.0,True,True,True,False,5,ensemble,Manufacturing,"Motor Homes, Trailers & RVs - Dealers & Rentals"
Window and Door Manufacturing,Unknown,Window and Door Manufacturing,0.6701163649559021,Manufacturing & Production,0.0,True,True,True,False,5,ensemble,Manufacturing,Plastics Products
Directional Drilling Services,Unknown,Commercial Construction Services,0.5075123906135559,Construction & Real Estate,0.0,False,True,True,False,5,ensemble,Services,Construction Services
Residential Communication Equipment Installation,Unknown,Financial Services,0.38941890001296997,Professional Services,0.0,False,False,False,False,5,ensemble,Services,Telecommunications
Residential Electrical Services,Unknown,Alarm Installation Services,0.3876060346762339,Professional Services,0.0,False,False,False,False,5,ensemble,Wholesale,Solar Energy Company
Restoration Services,Unknown,Restoration Services,0.7214354872703552,Professional Services,0.0,True,True,True,False,5,ensemble,Services,Damage Restoration & Mold Remediation
Fencing Construction Services,Unknown,Alarm Installation Services,0.3827265202999115,Manufacturing & Production,0.0,False,False,False,False,5,ensemble,Services,Elevators & Ramps - Installation & Service
Drywall Services,Unknown,Drywall Services,0.7578725814819336,Professional Services,0.0,True,True,True,False,5,ensemble,Services,Drywall & Insulation Contractors
