true_label,true_domain,pred_label,pred_confidence,pred_domain,domain_conf,correct,top3_correct,top5_correct,domain_correct,fuzzy_matches,method,sector,category
Textile Manufacturing Services,Manufacturing & Production,Textile Manufacturing Services,0.4933939373712598,Manufacturing & Production,0.8342331288343559,True,True,True,True,0,hierarchical,Manufacturing,Fabric-Based Home Goods
Textile Manufacturing Services,Manufacturing & Production,Textile Manufacturing Services,0.833040361404419,Manufacturing & Production,0.84,True,True,True,True,0,hierarchical,Manufacturing,Fabric-Based Home Goods
Textile Manufacturing Services,Manufacturing & Production,Textile Manufacturing Services,0.4933939373712598,Manufacturing & Production,0.8342331288343559,True,True,True,True,0,hierarchical,Manufacturing,Fabric-Based Home Goods
Textile Manufacturing Services,Manufacturing & Production,Apparel Manufacturing,0.8523247647285461,Software & Technology,0.87,False,False,False,False,0,hierarchical,Manufacturing,Fabric-Based Home Goods
Textile Manufacturing Services,Manufacturing & Production,Textile Manufacturing Services,0.4933939373712598,Manufacturing & Production,0.8342331288343559,True,True,True,True,0,hierarchical,Manufacturing,Fabric-Based Home Goods
Textile Manufacturing Services,Manufacturing & Production,Accessory Manufacturing,0.27993033364180137,Manufacturing & Production,0.6718927444794953,False,False,True,True,0,hierarchical,Manufacturing,Fabric-Based Home Goods
Textile Manufacturing Services,Manufacturing & Production,Textile Manufacturing Services,0.9052348470687865,Manufacturing & Production,0.94,True,True,True,True,0,hierarchical,Manufacturing,Fabric-Based Home Goods
Textile Manufacturing Services,Manufacturing & Production,Industrial Machinery Installation,0.20719418561826272,Manufacturing & Production,0.2682119039307868,False,False,True,True,0,hierarchical,Manufacturing,Fabric-Based Home Goods
Textile Manufacturing Services,Manufacturing & Production,Textile Manufacturing Services,0.833040361404419,Manufacturing & Production,0.84,True,True,True,True,0,hierarchical,Manufacturing,Fabric-Based Home Goods
Rubber Manufacturing,Manufacturing & Production,Chemical Manufacturing,0.30262511730194097,Manufacturing & Production,0.56,False,False,False,True,0,hierarchical,Manufacturing,Fabricated Rubber Products
Insurance Services,Financial Services,Insurance Services,0.7002726663324169,Financial Services,0.7385338345864662,True,True,True,True,0,hierarchical,Services,"Insurance - Agents, Carriers & Brokers"
Insurance Services,Financial Services,Insurance Services,0.7505304563045502,Financial Services,0.79,True,True,True,True,0,hierarchical,Services,"Insurance - Agents, Carriers & Brokers"
Insurance Services,Financial Services,Insurance Services,0.7002726663324169,Financial Services,0.7385338345864662,True,True,True,True,0,hierarchical,Services,"Insurance - Agents, Carriers & Brokers"
Insurance Services,Financial Services,Commercial Communication Equipment Installation,0.16315682977437973,Manufacturing & Production,0.45,False,False,False,False,0,hierarchical,Services,"Insurance - Agents, Carriers & Brokers"
Insurance Services,Financial Services,Insurance Services,0.9074942920415854,Financial Services,0.9211214097507673,True,True,True,True,0,hierarchical,Services,"Insurance - Agents, Carriers & Brokers"
Insurance Services,Financial Services,Insurance Services,0.764158490896225,Financial Services,0.78,True,True,True,True,0,hierarchical,Services,"Insurance - Agents, Carriers & Brokers"
Insurance Services,Financial Services,Insurance Services,0.7013369776700672,Financial Services,0.7131578947368421,True,True,True,True,0,hierarchical,Services,"Insurance - Agents, Carriers & Brokers"
Insurance Services,Financial Services,Insurance Services,0.764158490896225,Financial Services,0.78,True,True,True,True,0,hierarchical,Services,"Insurance - Agents, Carriers & Brokers"
Insurance Services,Financial Services,Insurance Services,0.7206879997253418,Financial Services,0.74,True,True,True,True,0,hierarchical,Services,"Insurance - Agents, Carriers & Brokers"
Insurance Services,Financial Services,Insurance Services,0.9061980867385864,Financial Services,0.94,True,True,True,True,0,hierarchical,Services,"Insurance - Agents, Carriers & Brokers"
Insurance Services,Financial Services,Insurance Services,0.913553341627121,Financial Services,0.93,True,True,True,True,0,hierarchical,Services,"Insurance - Agents, Carriers & Brokers"
Insurance Services,Financial Services,Insurance Services,0.7206879997253418,Financial Services,0.74,True,True,True,True,0,hierarchical,Services,"Insurance - Agents, Carriers & Brokers"
Insurance Services,Financial Services,Insurance Services,0.7013369776700672,Financial Services,0.7131578947368421,True,True,True,True,0,hierarchical,Services,"Insurance - Agents, Carriers & Brokers"
Content Creation Services,Professional Services,Industrial Machinery Installation,0.20719418561826272,Manufacturing & Production,0.2682119039307868,False,False,False,False,0,hierarchical,Manufacturing,Paper & Cardboard Products
Content Creation Services,Professional Services,Industrial Machinery Installation,0.20719418561826272,Manufacturing & Production,0.2682119039307868,False,False,False,False,0,hierarchical,Manufacturing,Fabric-Based Home Goods
Content Creation Services,Professional Services,Content Creation Services,0.8588448572158814,Professional Services,0.93,True,True,True,True,0,hierarchical,Services,Loans & Financing
Content Creation Services,Professional Services,Content Creation Services,0.8588448572158814,Professional Services,0.93,True,True,True,True,0,hierarchical,Services,Loans & Financing
HVAC Installation and Service,Professional Services,Wood Product Manufacturing,0.24833333033524785,Manufacturing & Production,0.509782115767671,False,False,False,False,0,hierarchical,Wholesale,Industrial Air Solutions
HVAC Installation and Service,Professional Services,HVAC Installation and Service,0.674206429159767,Professional Services,0.7613666028881275,True,True,True,True,0,hierarchical,Wholesale,Industrial Air Solutions
Well Drilling Services,Professional Services,Industrial Machinery Installation,0.20719418561826272,Manufacturing & Production,0.2682119039307868,False,False,False,False,0,hierarchical,Manufacturing,Oil & Gas - Extraction & Distribution
Bakery Production Services,Manufacturing & Production,Confectionery Manufacturing,0.21891354024410248,Manufacturing & Production,0.5,False,False,False,True,0,hierarchical,Manufacturing,Fruit & Vegetable - Markets & Stores
Non-Structural Steel Fabrication,Manufacturing & Production,Industrial Machinery Installation,0.4095273995399475,Manufacturing & Production,0.71,False,False,False,True,0,hierarchical,Manufacturing,Electric Supplies & Power Generation
Meat Processing Services,Manufacturing & Production,Meat Processing Services,0.941146358675208,Manufacturing & Production,0.9646900826446282,True,True,True,True,0,hierarchical,Wholesale,Meat Production & Processing
Catering Services,Food & Beverage,Industrial Machinery Installation,0.20719418561826272,Manufacturing & Production,0.2682119039307868,False,False,False,False,0,hierarchical,Services,Coffee & Tea Shops
Website Development Services,Software & Technology,Website Development Services,0.7967815617698019,Software & Technology,0.8176145029079568,True,True,True,True,0,hierarchical,Education,Educational Consultants
Website Development Services,Software & Technology,Website Development Services,0.7707255149125839,Software & Technology,0.801412129889369,True,True,True,True,0,hierarchical,Services,Garbage Collection & Waste Disposal
Rope Production Services,Manufacturing & Production,Industrial Machinery Installation,0.20719418561826272,Manufacturing & Production,0.2682119039307868,False,False,False,True,0,hierarchical,Manufacturing,Fabric-Based Home Goods
Non-Alcoholic Beverage Manufacturing,Manufacturing & Production,Industrial Machinery Installation,0.20719418561826272,Manufacturing & Production,0.2682119039307868,False,True,True,True,0,hierarchical,Manufacturing,Beverages & Refreshments
Advertising Services,Professional Services,Content Creation Services,0.9171160143396632,Professional Services,0.93693657219973,False,False,False,True,0,hierarchical,Manufacturing,Farms & Agriculture Production
Travel Services,Professional Services,Consulting Services,0.18118824458395727,Professional Services,0.6208768169517354,False,False,False,True,0,hierarchical,Services,"Buses, Shuttles & Local Transit"
Pipeline Construction Services,Construction & Real Estate,Industrial Machinery Installation,0.20719418561826272,Manufacturing & Production,0.2682119039307868,False,False,False,False,0,hierarchical,,
Multi-Family Construction Services,Construction & Real Estate,Commercial Construction Services,0.23686994671821596,Construction & Real Estate,0.34,False,False,False,True,0,hierarchical,Services,Roofing Contractors
Cosmetic Manufacturing,Manufacturing & Production,Cosmetic Manufacturing,0.9315119594335556,Manufacturing & Production,0.95,True,True,True,True,0,hierarchical,Wholesale,CBD and Medical Marijuana
Compliance Services,Professional Services,Compliance Services,0.9153554856777191,Professional Services,0.95,True,True,True,True,0,hierarchical,Government,"Executive, Legislative & Government Institutions"
Compliance Services,Professional Services,Environmental Consulting,0.8958283228460124,Professional Services,0.9243540038918421,False,True,True,True,0,hierarchical,Government,"Executive, Legislative & Government Institutions"
Commercial Electrical Services,Professional Services,Commercial Electrical Services,0.7735455572179342,Professional Services,0.7915790982694385,True,True,True,True,0,hierarchical,Services,Electrical & Wiring Contractors
Cable Installation Services,Professional Services,Alarm Installation Services,0.2134936996007244,Professional Services,0.40233463035019457,False,False,False,True,0,hierarchical,Services,Construction Services
Sand and Gravel Mining,Other Services,Sand and Gravel Mining,0.6737539881287914,Other Services,0.7022546013740387,True,True,True,True,0,hierarchical,Manufacturing,"Minerals, Earths & Ores"
Sand and Gravel Mining,Other Services,Sand and Gravel Mining,0.6513896147019945,Other Services,0.6689582243609863,True,True,True,True,0,hierarchical,Manufacturing,"Minerals, Earths & Ores"
Sand and Gravel Mining,Other Services,Sand and Gravel Mining,0.8376089903421218,Other Services,0.8708697981595512,True,True,True,True,0,hierarchical,Manufacturing,"Minerals, Earths & Ores"
Sand and Gravel Mining,Other Services,Sand and Gravel Mining,0.7213521695137024,Other Services,0.74,True,True,True,True,0,hierarchical,Manufacturing,"Minerals, Earths & Ores"
Sand and Gravel Mining,Other Services,Sand and Gravel Mining,0.7125504863262176,Other Services,0.74,True,True,True,True,0,hierarchical,Manufacturing,"Minerals, Earths & Ores"
Sand and Gravel Mining,Other Services,Sand and Gravel Mining,0.7213521695137024,Other Services,0.74,True,True,True,True,0,hierarchical,Manufacturing,"Minerals, Earths & Ores"
Sand and Gravel Mining,Other Services,Sand and Gravel Mining,0.8432293574451548,Other Services,0.8506064750282499,True,True,True,True,0,hierarchical,Manufacturing,"Minerals, Earths & Ores"
Sand and Gravel Mining,Other Services,Sand and Gravel Mining,0.5256009217866774,Other Services,0.5421537680719062,True,True,True,True,0,hierarchical,Manufacturing,"Minerals, Earths & Ores"
Sand and Gravel Mining,Other Services,Sand and Gravel Mining,0.6513896147019945,Other Services,0.6689582243609863,True,True,True,True,0,hierarchical,Manufacturing,"Minerals, Earths & Ores"
Sand and Gravel Mining,Other Services,Sand and Gravel Mining,0.7599695407137054,Other Services,0.7783865881706277,True,True,True,True,0,hierarchical,Manufacturing,"Minerals, Earths & Ores"
Sand and Gravel Mining,Other Services,Sand and Gravel Mining,0.7125504863262176,Other Services,0.74,True,True,True,True,0,hierarchical,Manufacturing,"Minerals, Earths & Ores"
Testing and Inspection Services,Professional Services,Fishing and Hunting Services,0.24496477640352274,Professional Services,0.5127893573029743,False,True,True,True,0,hierarchical,Wholesale,Watches & Jewelry Stores
Testing and Inspection Services,Professional Services,HVAC Installation and Service,0.17130269587039945,Professional Services,0.41,False,True,True,True,0,hierarchical,Manufacturing,Dental Laboratory
Testing and Inspection Services,Professional Services,Testing and Inspection Services,0.7805125713348389,Professional Services,0.8,True,True,True,True,0,hierarchical,Services,Other Engineering Services
Boiler Installation Services,Professional Services,Boiler Installation Services,0.7192297625541687,Professional Services,0.77,True,True,True,True,0,hierarchical,Manufacturing,Industrial Air Solutions
Fitness Coaching,Healthcare & Medical,Fitness Coaching,0.8985374128818512,Healthcare & Medical,0.91,True,True,True,True,0,hierarchical,Education,Music Schools & Instructors
Management Consulting,Professional Services,Business Development Services,0.858735339641571,Software & Technology,0.89,False,False,False,False,0,hierarchical,Wholesale,Furniture Stores
Swimming Pool Maintenance Services,Professional Services,Swimming Pool Maintenance Services,0.7795854468977982,Professional Services,0.9509170448960939,True,True,True,True,0,hierarchical,Government,"Executive, Legislative & Government Institutions"
Data Analysis Services,Professional Services,Data Analysis Services,0.7566621780395507,Professional Services,0.84,True,True,True,True,0,hierarchical,Services,Livestock & Animal Raising
Data Analysis Services,Professional Services,Data Analysis Services,0.9487938379368507,Professional Services,0.9610243579958305,True,True,True,True,0,hierarchical,Government,"Executive, Legislative & Government Institutions"
Data Analysis Services,Professional Services,Testing and Inspection Services,0.19195677280426024,Professional Services,0.48,False,False,False,True,0,hierarchical,Services,Biotechnology
Public Relations Services,Professional Services,Strategic Planning Services,0.11843263787691441,Professional Services,0.3962298660756247,False,True,True,True,0,hierarchical,Government,"Executive, Legislative & Government Institutions"
Accessory Manufacturing,Manufacturing & Production,Accessory Manufacturing,0.9228798294067383,Manufacturing & Production,0.96,True,True,True,True,0,hierarchical,Manufacturing,Fabric-Based Home Goods
Accessory Manufacturing,Manufacturing & Production,Food Processing Services,0.8892045152187347,Manufacturing & Production,0.94,False,False,False,True,0,hierarchical,Manufacturing,Livestock & Animal Raising
Accessory Manufacturing,Manufacturing & Production,Plastic Manufacturing,0.7882106154752241,Manufacturing & Production,0.7996317086458301,False,False,False,True,0,hierarchical,Manufacturing,Fabric-Based Home Goods
Apparel Manufacturing,Software & Technology,Volunteer Services,0.23072911496708656,Professional Services,0.640745132854185,False,False,False,False,0,hierarchical,Non Profit,Animal Shelters
Fundraising Services,Professional Services,Fundraising Services,0.4561175423969981,Professional Services,0.826033491995755,True,True,True,True,0,hierarchical,Non Profit,Social Services & NGOs
Fundraising Services,Professional Services,Fundraising Services,0.9388380825519561,Professional Services,0.95,True,True,True,True,0,hierarchical,Non Profit,Social Services & NGOs
Fundraising Services,Professional Services,Fundraising Services,0.4561175423969981,Professional Services,0.826033491995755,True,True,True,True,0,hierarchical,Non Profit,Social Services & NGOs
Fundraising Services,Professional Services,Fundraising Services,0.9710658122750739,Professional Services,0.9808795090692457,True,True,True,True,0,hierarchical,Non Profit,Social Services & NGOs
Veterinary Services,Healthcare & Medical,Veterinary Services,0.6144837319850922,Healthcare & Medical,0.63,True,True,True,True,0,hierarchical,Non Profit,Animal Shelters
Building Cleaning Services,Construction & Real Estate,Painting Services,0.6772972458600998,Professional Services,0.69,False,False,False,False,0,hierarchical,Retail,Hardware Stores
Building Cleaning Services,Construction & Real Estate,Building Cleaning Services,0.8813426989886435,Construction & Real Estate,0.8926101812807977,True,True,True,True,0,hierarchical,Services,Office & Industrial Cleaning
Software Manufacturing,Software & Technology,Software Manufacturing,0.8365291018760244,Software & Technology,0.8436699060475006,True,True,True,True,0,hierarchical,Retail,Device Manufacturing
Arts Services,Professional Services,Arts Services,0.8850551458331759,Professional Services,0.9508795090692458,True,True,True,True,0,hierarchical,Non Profit,Social Services & NGOs
Painting Services,Professional Services,Arts Services,0.16946693860425416,Professional Services,0.4876731010015625,False,False,False,True,0,hierarchical,Retail,Art Galleries
Cabinetry Manufacturing,Manufacturing & Production,Cabinetry Manufacturing,0.9363506633001175,Manufacturing & Production,0.9426371524118424,True,True,True,True,0,hierarchical,Retail,Cabinet Makers
Waste Management Services,Professional Services,Elevator Installation Services,0.2070453171300888,Professional Services,0.41092,False,True,True,True,0,hierarchical,Services,Garbage Collection & Waste Disposal
Low-Rise Foundation Construction,Construction & Real Estate,Residential Driveway Construction,0.872097201347351,Construction & Real Estate,0.88,False,True,True,True,0,hierarchical,Services,Concrete Work
Gas Installation Services,Professional Services,Gas Installation Services,0.9411317038536071,Professional Services,0.98,True,True,True,True,0,hierarchical,Wholesale,Oil & Gas - Extraction & Distribution
Gas Installation Services,Professional Services,Gas Installation Services,0.864696159362793,Professional Services,0.88,True,True,True,True,0,hierarchical,Wholesale,Oil & Gas - Extraction & Distribution
Gas Manufacturing Services,Manufacturing & Production,Gas Manufacturing Services,0.8331230282783508,Manufacturing & Production,0.85,True,True,True,True,0,hierarchical,Wholesale,Renewable energy companies
Animal Feed Manufacturing,Manufacturing & Production,Animal Feed Manufacturing,0.8946794092655183,Manufacturing & Production,0.9,True,True,True,True,0,hierarchical,Manufacturing,Farms & Agriculture Production
Business Development Services,Software & Technology,Business Development Services,0.5951633173296825,Software & Technology,0.609560004058162,True,True,True,True,0,hierarchical,Government,"Executive, Legislative & Government Institutions"
Strategic Planning Services,Professional Services,Strategic Planning Services,0.7971715926844648,Professional Services,0.8532671457538781,True,True,True,True,0,hierarchical,Government,"Executive, Legislative & Government Institutions"
Market Research Services,Retail & Commerce,Commercial Electrical Services,0.18115010403911566,Professional Services,0.42112443755102164,False,False,False,False,0,hierarchical,Services,Market Research & Opinion Polling
Market Research Services,Retail & Commerce,Market Research Services,0.8344985544681549,Retail & Commerce,0.85,True,True,True,True,0,hierarchical,Manufacturing,Fruit & Vegetable - Markets & Stores
Pet Food Manufacturing,Manufacturing & Production,Pet Food Manufacturing,0.9183770268428616,Manufacturing & Production,0.9610452961672473,True,True,True,True,0,hierarchical,Manufacturing,Livestock & Animal Raising
Fishing and Hunting Services,Professional Services,Fishing and Hunting Services,0.958674556016922,Professional Services,0.97,True,True,True,True,0,hierarchical,Manufacturing,"Minerals, Earths & Ores"
Paper Production Services,Manufacturing & Production,Paper Production Services,0.8746670945107035,Manufacturing & Production,0.8854648555535877,True,True,True,True,0,hierarchical,Wholesale,Paper & Cardboard Products
Paper Production Services,Manufacturing & Production,Paper Production Services,0.9364806950092315,Manufacturing & Production,0.95,True,True,True,True,0,hierarchical,Manufacturing,Paper & Cardboard Products
Printing Services,Professional Services,Printing Services,0.7825007906134638,Professional Services,0.7911384093853954,True,True,True,True,0,hierarchical,Wholesale,Paper & Cardboard Products
Tent Manufacturing Services,Manufacturing & Production,Tent Manufacturing Services,0.898530415892601,Manufacturing & Production,0.97,True,True,True,True,0,hierarchical,Manufacturing,Furniture Stores
Landscaping Services,Professional Services,Agricultural Equipment Services,0.13931118696928024,Manufacturing & Production,0.45,False,False,False,False,0,hierarchical,Services,Landscaping & Lawn Services
Excavation Services,Professional Services,HVAC Installation and Service,0.2952558583088896,Professional Services,0.6653099173553718,False,False,False,True,0,hierarchical,Services,"Excavation, Bulldozing & Demolition"
Tank Installation Services,Professional Services,HVAC Installation and Service,0.30944549559376605,Professional Services,0.5272746691253897,False,False,True,True,0,hierarchical,Manufacturing,Metal Storage Tanks
Canning Services,Professional Services,Canning Services,0.6603896951675415,Professional Services,0.67,True,True,True,True,0,hierarchical,Manufacturing,Fruit & Vegetable - Markets & Stores
Mobile Home Construction Services,Software & Technology,Industrial Machinery Installation,0.19291090850574363,Manufacturing & Production,0.4018927444794953,False,False,False,False,0,hierarchical,Manufacturing,"Motor Homes, Trailers & RVs - Dealers & Rentals"
Window and Door Manufacturing,Manufacturing & Production,Plastic Manufacturing,0.8749440249549766,Manufacturing & Production,0.8820415368134009,False,False,True,True,0,hierarchical,Manufacturing,Plastics Products
Directional Drilling Services,Professional Services,Pipeline Construction Services,0.19356583809257966,Construction & Real Estate,0.35169437042460877,False,False,False,False,0,hierarchical,Services,Construction Services
Residential Communication Equipment Installation,Manufacturing & Production,Content Creation Services,0.2582237330003882,Professional Services,0.4984777770217548,False,False,False,False,0,hierarchical,Services,Telecommunications
Residential Electrical Services,Professional Services,Commercial Electrical Services,0.2029011632707851,Professional Services,0.38168386590407577,False,False,False,True,0,hierarchical,Wholesale,Solar Energy Company
Restoration Services,Professional Services,Laboratory Services,0.2236914154960642,Professional Services,0.5215892561033673,False,True,True,True,0,hierarchical,Services,Damage Restoration & Mold Remediation
Fencing Construction Services,Construction & Real Estate,Window and Door Manufacturing,0.14682453185319902,Manufacturing & Production,0.39,False,False,False,False,0,hierarchical,Services,Elevators & Ramps - Installation & Service
Drywall Services,Professional Services,Drywall Services,0.2606557831432246,Professional Services,0.5972957010699962,True,True,True,True,0,hierarchical,Services,Drywall & Insulation Contractors
