true_label,true_domain,pred_label,pred_confidence,pred_domain,domain_conf,correct,top3_correct,top5_correct,domain_correct,fuzzy_matches,method,sector,category
Textile Manufacturing Services,Unknown,Textile Manufacturing Services,0.8239430785179138,Manufacturing & Production,0.84,True,True,True,False,0,hybrid,Manufacturing,Fabric-Based Home Goods
Rubber Manufacturing,Unknown,Plastic Manufacturing,0.3993993401527405,Manufacturing & Production,0.56,False,False,False,False,0,hybrid,Manufacturing,Fabricated Rubber Products
Insurance Services,Unknown,Insurance Services,0.568915843963623,Financial Services,0.7385338345864662,True,True,True,False,0,hybrid,Services,"Insurance - Agents, Carriers & Brokers"
Insurance Services,Unknown,Insurance Services,0.8540838956832886,Financial Services,0.79,True,True,True,False,0,hybrid,Services,"Insurance - Agents, Carriers & Brokers"
Insurance Services,Unknown,Insurance Services,0.568915843963623,Financial Services,0.7385338345864662,True,True,True,False,0,hybrid,Services,"Insurance - Agents, Carriers & Brokers"
Insurance Services,Unknown,Media Production Services,0.3661445379257202,Manufacturing & Production,0.45,False,False,True,False,0,hybrid,Services,"Insurance - Agents, Carriers & Brokers"
Insurance Services,Unknown,Insurance Services,0.8562800288200378,Financial Services,0.9211214097507673,True,True,True,False,0,hybrid,Services,"Insurance - Agents, Carriers & Brokers"
Insurance Services,Unknown,Insurance Services,0.7982763648033142,Financial Services,0.78,True,True,True,False,0,hybrid,Services,"Insurance - Agents, Carriers & Brokers"
Insurance Services,Unknown,Insurance Services,0.8555150628089905,Financial Services,0.7131578947368421,True,True,True,False,0,hybrid,Services,"Insurance - Agents, Carriers & Brokers"
Insurance Services,Unknown,Insurance Services,0.7982763648033142,Financial Services,0.78,True,True,True,False,0,hybrid,Services,"Insurance - Agents, Carriers & Brokers"
Insurance Services,Unknown,Insurance Services,0.8572229146957397,Financial Services,0.74,True,True,True,False,0,hybrid,Services,"Insurance - Agents, Carriers & Brokers"
Insurance Services,Unknown,Insurance Services,0.8696154356002808,Financial Services,0.94,True,True,True,False,0,hybrid,Services,"Insurance - Agents, Carriers & Brokers"
Insurance Services,Unknown,Insurance Services,0.7656447887420654,Financial Services,0.93,True,True,True,False,0,hybrid,Services,"Insurance - Agents, Carriers & Brokers"
Insurance Services,Unknown,Insurance Services,0.8572229146957397,Financial Services,0.74,True,True,True,False,0,hybrid,Services,"Insurance - Agents, Carriers & Brokers"
Insurance Services,Unknown,Insurance Services,0.8555150628089905,Financial Services,0.7131578947368421,True,True,True,False,0,hybrid,Services,"Insurance - Agents, Carriers & Brokers"
Content Creation Services,Unknown,Textile Manufacturing Services,0.5150012135505676,Manufacturing & Production,0.2682119039307868,False,False,False,False,0,hybrid,Manufacturing,Paper & Cardboard Products
Content Creation Services,Unknown,Textile Manufacturing Services,0.5150012135505676,Manufacturing & Production,0.2682119039307868,False,False,False,False,0,hybrid,Manufacturing,Fabric-Based Home Goods
Content Creation Services,Unknown,Content Creation Services,0.5540934562683105,Professional Services,0.93,True,True,True,False,0,hybrid,Services,Loans & Financing
Content Creation Services,Unknown,Content Creation Services,0.5540934562683105,Professional Services,0.93,True,True,True,False,0,hybrid,Services,Loans & Financing
HVAC Installation and Service,Unknown,Wood Product Manufacturing,0.2922817289829254,Manufacturing & Production,0.509782115767671,False,False,False,False,0,hybrid,Wholesale,Industrial Air Solutions
HVAC Installation and Service,Unknown,HVAC Installation and Service,0.5313128471374512,Professional Services,0.7613666028881275,True,True,True,False,0,hybrid,Wholesale,Industrial Air Solutions
Well Drilling Services,Unknown,Textile Manufacturing Services,0.5150012135505676,Manufacturing & Production,0.2682119039307868,False,False,False,False,0,hybrid,Manufacturing,Oil & Gas - Extraction & Distribution
Bakery Production Services,Unknown,Food Processing Services,0.4535450339317322,Manufacturing & Production,0.5,False,False,False,False,0,hybrid,Manufacturing,Fruit & Vegetable - Markets & Stores
Non-Structural Steel Fabrication,Unknown,Industrial Machinery Installation,0.3460794925689697,Manufacturing & Production,0.71,False,False,False,False,0,hybrid,Manufacturing,Electric Supplies & Power Generation
Meat Processing Services,Unknown,Meat Processing Services,0.7239002585411072,Manufacturing & Production,0.9646900826446282,True,True,True,False,0,hybrid,Wholesale,Meat Production & Processing
Catering Services,Unknown,Textile Manufacturing Services,0.5150012135505676,Manufacturing & Production,0.2682119039307868,False,False,False,False,0,hybrid,Services,Coffee & Tea Shops
Website Development Services,Unknown,Website Development Services,0.6887392401695251,Software & Technology,0.8176145029079568,True,True,True,False,0,hybrid,Education,Educational Consultants
Website Development Services,Unknown,Website Development Services,0.8755226135253906,Software & Technology,0.801412129889369,True,True,True,False,0,hybrid,Services,Garbage Collection & Waste Disposal
Rope Production Services,Unknown,Textile Manufacturing Services,0.5150012135505676,Manufacturing & Production,0.2682119039307868,False,False,False,False,0,hybrid,Manufacturing,Fabric-Based Home Goods
Non-Alcoholic Beverage Manufacturing,Unknown,Textile Manufacturing Services,0.5150012135505676,Manufacturing & Production,0.2682119039307868,False,False,True,False,0,hybrid,Manufacturing,Beverages & Refreshments
Advertising Services,Unknown,Content Creation Services,0.8371126055717468,Professional Services,0.93693657219973,False,False,True,False,0,hybrid,Manufacturing,Farms & Agriculture Production
Travel Services,Unknown,Consulting Services,0.17509583830833433,Professional Services,0.6208768169517354,False,False,False,False,0,hybrid,Services,"Buses, Shuttles & Local Transit"
Pipeline Construction Services,Unknown,Textile Manufacturing Services,0.5150012135505676,Manufacturing & Production,0.2682119039307868,False,False,False,False,0,hybrid,,
Multi-Family Construction Services,Unknown,Commercial Construction Services,0.4180057883262634,Construction & Real Estate,0.34,False,False,False,False,0,hybrid,Services,Roofing Contractors
Cosmetic Manufacturing,Unknown,Cosmetic Manufacturing,0.6423036509089999,Manufacturing & Production,0.95,True,True,True,False,0,hybrid,Wholesale,CBD and Medical Marijuana
Compliance Services,Unknown,Compliance Services,0.5781192541122436,Professional Services,0.95,True,True,True,False,0,hybrid,Government,"Executive, Legislative & Government Institutions"
Compliance Services,Unknown,Environmental Consulting,0.5814839243888855,Professional Services,0.9243540038918421,False,True,True,False,0,hybrid,Government,"Executive, Legislative & Government Institutions"
Commercial Electrical Services,Unknown,Residential Electrical Services,0.5907968282699585,Professional Services,0.7915790982694385,False,True,True,False,0,hybrid,Services,Electrical & Wiring Contractors
Cable Installation Services,Unknown,Alarm Installation Services,0.3183822870254516,Professional Services,0.40233463035019457,False,False,False,False,0,hybrid,Services,Construction Services
Sand and Gravel Mining,Unknown,Sand and Gravel Mining,0.5756493330001831,Other Services,0.7022546013740387,True,True,True,False,0,hybrid,Manufacturing,"Minerals, Earths & Ores"
Sand and Gravel Mining,Unknown,Sand and Gravel Mining,0.7641007900238037,Other Services,0.6689582243609863,True,True,True,False,0,hybrid,Manufacturing,"Minerals, Earths & Ores"
Sand and Gravel Mining,Unknown,Sand and Gravel Mining,0.6169251696268717,Other Services,0.8708697981595512,True,True,True,False,0,hybrid,Manufacturing,"Minerals, Earths & Ores"
Sand and Gravel Mining,Unknown,Sand and Gravel Mining,0.5848801374435425,Other Services,0.74,True,True,True,False,0,hybrid,Manufacturing,"Minerals, Earths & Ores"
Sand and Gravel Mining,Unknown,Sand and Gravel Mining,0.8085879683494568,Other Services,0.74,True,True,True,False,0,hybrid,Manufacturing,"Minerals, Earths & Ores"
Sand and Gravel Mining,Unknown,Sand and Gravel Mining,0.5848801374435425,Other Services,0.74,True,True,True,False,0,hybrid,Manufacturing,"Minerals, Earths & Ores"
Sand and Gravel Mining,Unknown,Sand and Gravel Mining,0.8410375118255615,Other Services,0.8506064750282499,True,True,True,False,0,hybrid,Manufacturing,"Minerals, Earths & Ores"
Sand and Gravel Mining,Unknown,Sand and Gravel Mining,0.5816810131072998,Other Services,0.5421537680719062,True,True,True,False,0,hybrid,Manufacturing,"Minerals, Earths & Ores"
Sand and Gravel Mining,Unknown,Sand and Gravel Mining,0.7641007900238037,Other Services,0.6689582243609863,True,True,True,False,0,hybrid,Manufacturing,"Minerals, Earths & Ores"
Sand and Gravel Mining,Unknown,Sand and Gravel Mining,0.5858036756515502,Other Services,0.7783865881706277,True,True,True,False,0,hybrid,Manufacturing,"Minerals, Earths & Ores"
Sand and Gravel Mining,Unknown,Sand and Gravel Mining,0.8085879683494568,Other Services,0.74,True,True,True,False,0,hybrid,Manufacturing,"Minerals, Earths & Ores"
Testing and Inspection Services,Unknown,Testing and Inspection Services,0.4326251149177551,Professional Services,0.5127893573029743,True,True,True,False,0,hybrid,Wholesale,Watches & Jewelry Stores
Testing and Inspection Services,Unknown,Testing and Inspection Services,0.45680350065231323,Professional Services,0.41,True,True,True,False,0,hybrid,Manufacturing,Dental Laboratory
Testing and Inspection Services,Unknown,Testing and Inspection Services,0.5853844285011292,Professional Services,0.8,True,True,True,False,0,hybrid,Services,Other Engineering Services
Boiler Installation Services,Unknown,Boiler Installation Services,0.5604387760162354,Professional Services,0.77,True,True,True,False,0,hybrid,Manufacturing,Industrial Air Solutions
Fitness Coaching,Unknown,Fitness Coaching,0.59244225025177,Healthcare & Medical,0.91,True,True,True,False,0,hybrid,Education,Music Schools & Instructors
Management Consulting,Unknown,Business Development Services,0.8213192820549011,Software & Technology,0.89,False,False,False,False,0,hybrid,Wholesale,Furniture Stores
Swimming Pool Maintenance Services,Unknown,Swimming Pool Maintenance Services,0.4918949246406555,Professional Services,0.9509170448960939,True,True,True,False,0,hybrid,Government,"Executive, Legislative & Government Institutions"
Data Analysis Services,Unknown,Data Analysis Services,0.8601902723312378,Professional Services,0.84,True,True,True,False,0,hybrid,Services,Livestock & Animal Raising
Data Analysis Services,Unknown,Data Analysis Services,0.8620090484619141,Professional Services,0.9610243579958305,True,True,True,False,0,hybrid,Government,"Executive, Legislative & Government Institutions"
Data Analysis Services,Unknown,Laboratory Services,0.32127631346384683,Professional Services,0.48,False,False,False,False,0,hybrid,Services,Biotechnology
Public Relations Services,Unknown,Public Relations Services,0.41019415855407715,Professional Services,0.3962298660756247,True,True,True,False,0,hybrid,Government,"Executive, Legislative & Government Institutions"
Accessory Manufacturing,Unknown,Accessory Manufacturing,0.5767998933792114,Manufacturing & Production,0.96,True,True,True,False,0,hybrid,Manufacturing,Fabric-Based Home Goods
Accessory Manufacturing,Unknown,Food Processing Services,0.5675773501396179,Manufacturing & Production,0.94,False,False,False,False,0,hybrid,Manufacturing,Livestock & Animal Raising
Accessory Manufacturing,Unknown,Plastic Manufacturing,0.5914302349090576,Manufacturing & Production,0.7996317086458301,False,False,False,False,0,hybrid,Manufacturing,Fabric-Based Home Goods
Apparel Manufacturing,Unknown,Environmental Consulting,0.3023635149002075,Professional Services,0.640745132854185,False,False,False,False,0,hybrid,Non Profit,Animal Shelters
Fundraising Services,Unknown,Fundraising Services,0.5963124632835388,Professional Services,0.826033491995755,True,True,True,False,0,hybrid,Non Profit,Social Services & NGOs
Fundraising Services,Unknown,Fundraising Services,0.6835331320762634,Professional Services,0.95,True,True,True,False,0,hybrid,Non Profit,Social Services & NGOs
Fundraising Services,Unknown,Fundraising Services,0.5963124632835388,Professional Services,0.826033491995755,True,True,True,False,0,hybrid,Non Profit,Social Services & NGOs
Fundraising Services,Unknown,Fundraising Services,0.7694665193557739,Professional Services,0.9808795090692457,True,True,True,False,0,hybrid,Non Profit,Social Services & NGOs
Veterinary Services,Unknown,Veterinary Services,0.6828221082687378,Healthcare & Medical,0.63,True,True,True,False,0,hybrid,Non Profit,Animal Shelters
Building Cleaning Services,Unknown,Painting Services,0.5889541268348694,Professional Services,0.69,False,False,False,False,0,hybrid,Retail,Hardware Stores
Building Cleaning Services,Unknown,Building Cleaning Services,0.8751378655433655,Construction & Real Estate,0.8926101812807977,True,True,True,False,0,hybrid,Services,Office & Industrial Cleaning
Software Manufacturing,Unknown,Software Manufacturing,0.6610240141550701,Software & Technology,0.8436699060475006,True,True,True,False,0,hybrid,Retail,Device Manufacturing
Arts Services,Unknown,Arts Services,0.8555692434310913,Professional Services,0.9508795090692458,True,True,True,False,0,hybrid,Non Profit,Social Services & NGOs
Painting Services,Unknown,Arts Services,0.2724998891353607,Professional Services,0.4876731010015625,False,False,False,False,0,hybrid,Retail,Art Galleries
Cabinetry Manufacturing,Unknown,Cabinetry Manufacturing,0.7088474035263062,Manufacturing & Production,0.9426371524118424,True,True,True,False,0,hybrid,Retail,Cabinet Makers
Waste Management Services,Unknown,Elevator Installation Services,0.3023147821426391,Professional Services,0.41092,False,True,True,False,0,hybrid,Services,Garbage Collection & Waste Disposal
Low-Rise Foundation Construction,Unknown,Residential Driveway Construction,0.8278653025627136,Construction & Real Estate,0.88,False,True,True,False,0,hybrid,Services,Concrete Work
Gas Installation Services,Unknown,Gas Installation Services,0.8172079920768738,Professional Services,0.98,True,True,True,False,0,hybrid,Wholesale,Oil & Gas - Extraction & Distribution
Gas Installation Services,Unknown,Gas Installation Services,0.8860218524932861,Professional Services,0.88,True,True,True,False,0,hybrid,Wholesale,Oil & Gas - Extraction & Distribution
Gas Manufacturing Services,Unknown,Gas Manufacturing Services,0.5880868434906006,Manufacturing & Production,0.85,True,True,True,False,0,hybrid,Wholesale,Renewable energy companies
Animal Feed Manufacturing,Unknown,Animal Feed Manufacturing,0.7065869569778442,Manufacturing & Production,0.9,True,True,True,False,0,hybrid,Manufacturing,Farms & Agriculture Production
Business Development Services,Unknown,Business Development Services,0.81689453125,Software & Technology,0.609560004058162,True,True,True,False,0,hybrid,Government,"Executive, Legislative & Government Institutions"
Strategic Planning Services,Unknown,Strategic Planning Services,0.6951037645339966,Professional Services,0.8532671457538781,True,True,True,False,0,hybrid,Government,"Executive, Legislative & Government Institutions"
Market Research Services,Unknown,Testing and Inspection Services,0.458452045917511,Professional Services,0.42112443755102164,False,False,False,False,0,hybrid,Services,Market Research & Opinion Polling
Market Research Services,Unknown,Market Research Services,0.8772605061531067,Retail & Commerce,0.85,True,True,True,False,0,hybrid,Manufacturing,Fruit & Vegetable - Markets & Stores
Pet Food Manufacturing,Unknown,Pet Food Manufacturing,0.8230018615722656,Manufacturing & Production,0.9610452961672473,True,True,True,False,0,hybrid,Manufacturing,Livestock & Animal Raising
Fishing and Hunting Services,Unknown,Fishing and Hunting Services,0.8488242626190186,Professional Services,0.97,True,True,True,False,0,hybrid,Manufacturing,"Minerals, Earths & Ores"
Paper Production Services,Unknown,Paper Production Services,0.6989962458610535,Manufacturing & Production,0.8854648555535877,True,True,True,False,0,hybrid,Wholesale,Paper & Cardboard Products
Paper Production Services,Unknown,Paper Production Services,0.6955845355987549,Manufacturing & Production,0.95,True,True,True,False,0,hybrid,Manufacturing,Paper & Cardboard Products
Printing Services,Unknown,Printing Services,0.9039336442947388,Professional Services,0.7911384093853954,True,True,True,False,0,hybrid,Wholesale,Paper & Cardboard Products
Tent Manufacturing Services,Unknown,Tent Manufacturing Services,0.8954547643661499,Manufacturing & Production,0.97,True,True,True,False,0,hybrid,Manufacturing,Furniture Stores
Landscaping Services,Unknown,Agricultural Equipment Services,0.18574824929237366,Manufacturing & Production,0.45,False,False,False,False,0,hybrid,Services,Landscaping & Lawn Services
Excavation Services,Unknown,Waterproofing Services,0.45576082865397133,Professional Services,0.6653099173553718,False,False,True,False,0,hybrid,Services,"Excavation, Bulldozing & Demolition"
Tank Installation Services,Unknown,Tank Installation Services,0.5918287038803101,Professional Services,0.5272746691253897,True,True,True,False,0,hybrid,Manufacturing,Metal Storage Tanks
Canning Services,Unknown,Canning Services,0.7004621624946594,Professional Services,0.67,True,True,True,False,0,hybrid,Manufacturing,Fruit & Vegetable - Markets & Stores
Mobile Home Construction Services,Unknown,Industrial Machinery Installation,0.28800356984138487,Manufacturing & Production,0.4018927444794953,False,False,False,False,0,hybrid,Manufacturing,"Motor Homes, Trailers & RVs - Dealers & Rentals"
Window and Door Manufacturing,Unknown,Plastic Manufacturing,0.5951719880104065,Manufacturing & Production,0.8820415368134009,False,True,True,False,0,hybrid,Manufacturing,Plastics Products
Directional Drilling Services,Unknown,Commercial Construction Services,0.46164068579673767,Construction & Real Estate,0.35169437042460877,False,True,True,False,0,hybrid,Services,Construction Services
Residential Communication Equipment Installation,Unknown,Content Creation Services,0.3108147382736206,Professional Services,0.4984777770217548,False,False,False,False,0,hybrid,Services,Telecommunications
Residential Electrical Services,Unknown,Alarm Installation Services,0.3317015918095907,Professional Services,0.38168386590407577,False,False,False,False,0,hybrid,Wholesale,Solar Energy Company
Restoration Services,Unknown,Restoration Services,0.49761176109313965,Professional Services,0.5215892561033673,True,True,True,False,0,hybrid,Services,Damage Restoration & Mold Remediation
Fencing Construction Services,Unknown,Window and Door Manufacturing,0.2258838951587677,Manufacturing & Production,0.39,False,False,False,False,0,hybrid,Services,Elevators & Ramps - Installation & Service
Drywall Services,Unknown,Drywall Services,0.5335767269134521,Professional Services,0.5972957010699962,True,True,True,False,0,hybrid,Services,Drywall & Insulation Contractors
